time,LSTM,CNN,GRU,bilstm,cnn-bilstm,cnn-gru,cnn-gru-attention,emd-cnn-gru-attention,eemd-cnn-gru-attention,iceemdan-cnn-gru-attention,vmd-cnn-gru-attention,iceemdan-cnn-gru-attention-arima,vmd-cnn-gru-attention-arima,vmd-cnn-gru-attention-vmd-arima
2017/9/8 14:30,5.099402,5.3692646,4.4545336,5.5813394,5.2640743,4.9096837,4.9073329,4.5113134,5.5179982,5.55255938,5.525733491,5.214732985,5.080325896,5.115996297
2017/9/8 14:45,5.5234356,5.804781,4.8389578,6.0970836,5.530128,5.1118302,5.6090989,4.1727686,5.4884515,5.323159129,5.308826062,4.927075392,4.68753077,4.881115568
2017/9/8 15:00,5.1589885,5.4484639,4.4405737,5.6470037,5.6917286,5.1590133,5.0370312,3.2889318,4.6842375,4.502415115,4.570854753,4.279355163,4.151685504,4.285607043
2017/9/8 15:15,4.6345835,4.8487391,4.2467451,5.1026015,4.6475396,4.2234244,4.4163737,2.5140762,4.1100435,3.968858189,3.736928142,3.518099209,3.438948469,3.58671047
2017/9/8 15:30,3.7580137,3.9874184,3.1255512,4.2296653,4.1993213,3.796205,3.6354985,1.7788677,2.8918433,2.66553113,2.601733885,2.30911076,2.43694827,2.450853187
2017/9/8 15:45,3.0282602,3.206517,2.4696207,3.4531205,3.053678,2.6890264,2.6496613,1.3551426,2.0511818,1.748405787,1.812643483,1.399317258,1.618181483,1.543754527
2017/9/8 16:00,2.3344512,2.4855008,1.7429571,2.7888582,2.5987897,2.2081351,1.9619263,1.111042,1.0464385,0.65236631,0.821351961,0.120726243,0.409683693,0.520114136
2017/9/8 16:15,1.7375798,1.7977011,0.93395704,2.0684488,1.9091314,1.5170501,1.1449201,1.0627213,0.79146898,0.44902689,0.356864487,0.061173846,-0.043625201,0.091564879
2017/9/8 16:30,1.3313442,1.3774341,0.51086897,1.6831481,1.6905445,1.2958721,0.93569642,1.1286383,1.4390955,1.10619825,1.336661726,0.645062899,1.020323711,1.150855175
2017/9/8 16:45,1.8874052,2.0899074,1.2261124,2.3959148,2.5606179,2.1246705,1.7745225,1.226366,1.5225241,1.067635341,1.389109251,0.588973601,0.994877625,0.898273073
2017/9/8 17:00,1.7092762,1.8126965,0.94781965,2.1063344,1.9245657,1.5038589,1.2292795,1.0962524,0.87513578,0.27214498,0.724375444,-0.188832475,-0.018772838,0.090871987
2017/9/8 17:15,1.0641865,1.1036119,0.45664686,1.402846,1.4269041,1.0410837,0.63825047,1.0872402,0.62665606,0.111745075,0.548583141,-0.24099704,0.050116074,0.097928183
2017/9/8 17:30,0.94561839,1.0557867,0.56151766,1.3562472,1.6217731,1.2683796,0.65923542,1.2590237,0.78638613,0.398887838,0.434216521,-0.063331039,0.098311153,0.099799434
2017/9/8 17:45,1.0095611,1.0934924,0.3852033,1.4058592,1.3162435,0.99772114,0.59735805,1.3213224,0.80281574,0.419164878,0.576585815,0.036128579,-0.014484313,0.110309182
2017/9/8 18:00,1.0677224,1.1713513,0.37249082,1.4668046,1.4237016,1.0557665,0.62627685,1.3237009,0.72569418,0.380740226,0.720831846,0.146104713,0.141492094,0.112430174
2017/9/8 18:15,1.1560888,1.2660418,0.62125105,1.5517527,1.5180773,1.1397108,0.65245003,1.3660822,0.6777904,0.504628602,0.671619747,0.018202571,-0.007868199,0.122215998
2017/9/8 18:30,1.1477011,1.2203645,0.49472708,1.5085024,1.405743,1.05837,0.61053914,1.3499765,0.59564865,0.511538033,0.822720773,0.256971753,0.172289537,0.129640595
2017/9/8 18:45,1.0973383,1.1783515,0.39119619,1.4443396,1.4042877,1.0550894,0.58680373,1.3504181,0.8089509,0.55203086,0.894640144,0.145899808,0.079232961,0.115139586
2017/9/8 19:00,1.0874801,1.1876178,0.49664682,1.4682798,1.4042877,1.0550894,0.5977397,1.4513979,0.89912295,0.600254767,0.812027078,0.219718902,0.021250256,0.136150843
2017/9/8 19:15,1.1102167,1.206027,0.5007028,1.4918966,1.4042877,1.0550894,0.6039508,1.6053343,0.85001791,0.56254293,0.84155068,0.087693948,0.12704843,0.126875972
2017/9/8 19:30,1.1437193,1.2347432,0.49810117,1.5080159,1.4069208,1.0586027,0.60543364,1.7704935,0.89451653,0.60573347,0.926311196,0.129635515,0.086324184,0.185470809
2017/9/8 19:45,1.1736872,1.2701232,0.53216547,1.5433598,1.440389,1.0921015,0.61973578,1.8792963,0.89031816,0.66906781,0.855465538,0.183371133,0.124769269,0.162172978
2017/9/8 20:00,1.1618942,1.2524137,0.50514215,1.5242668,1.4114736,1.0622953,0.60837466,1.8244562,0.87043953,0.681254054,1.060000975,0.065351933,0.276036162,0.200881571
2017/9/8 20:15,1.1804473,1.2767366,0.54193968,1.5496293,1.4442276,1.0953583,0.62132502,1.8278475,1.0195872,0.710959002,0.925698243,0.214820058,-0.00334361,0.174098829
2017/9/8 20:30,1.1689007,1.2609929,0.51760668,1.5321399,1.4233564,1.0740665,0.61128551,2.0157824,1.2031583,0.89720124,1.157010206,0.246137726,0.453520635,0.430479168
2017/9/8 20:45,1.3287586,1.4516029,0.70893854,1.7256138,1.6078056,1.2534555,0.7971639,2.1018305,1.4062749,1.128351007,1.336746669,0.599453792,0.480080818,0.661333074
2017/9/8 21:00,1.5021732,1.6405398,0.86692137,1.9072305,1.7461113,1.3815292,0.97277105,2.2455902,1.4921958,1.21682577,1.526679239,0.562056884,0.696768991,0.759133882
2017/9/8 21:15,1.5949421,1.729708,0.95188993,1.9924701,1.7705625,1.406175,1.0321847,2.398818,1.5391802,1.285763133,1.776492595,0.726640551,0.963014285,0.997896813
2017/9/8 21:30,1.7525947,1.9144995,1.1446247,2.1730621,1.9854912,1.6168875,1.2579824,2.7250652,1.7349845,1.44499348,1.668986841,0.814298767,0.779361169,0.86659154
2017/9/8 21:45,1.697881,1.8261101,1.0221949,2.0770056,1.8012365,1.44113,1.0823166,3.2740898,2.3332276,2.266537444,2.411302954,1.714310006,1.581974231,1.67663782
2017/9/8 22:00,2.2369349,2.4728625,1.7015066,2.7322938,2.5323195,2.1528573,1.943222,4.0147991,3.2188299,3.2791452,3.591870585,2.776162252,2.795075618,3.00E+00
2017/9/8 22:15,3.2236745,3.5582628,2.7627497,3.7935364,3.5382342,3.1277156,3.1067014,4.4910841,3.5912764,3.37299645,3.073343019,2.649380963,2.419645192,2.385127434
2017/9/8 22:30,2.9758527,3.1472049,2.1678972,3.3531668,2.6373668,2.2327285,2.3114214,4.618475,4.1021056,3.907050945,4.240960447,3.628495778,3.337944401,3.646362126
2017/9/8 22:45,3.7664993,4.1363592,3.5039873,4.3521099,4.2510009,3.8355222,3.7439632,5.0007782,4.624445,4.600316782,4.672511405,3.831112354,4.044502074,4.094761794
2017/9/8 23:00,,4.5526567,3.6989698,4.7242546,4.2431617,3.8425984,3.9334474,4.7602911,4.2711711,4.08696705,4.269952994,3.566040942,3.61993409,3.552111117
